loan_amount,term_months,interest_rate,installment,annual_income,dti_ratio,fico_score,employment_length,open_credit_lines,revol_util,credit_history_years,num_delinquencies,home_ownership_encoded,loan_purpose_encoded,state_encoded,default
300.0,60,9.98,1132.54,55000.0,14.7,665,6,5,27.34,4,1,0,5,46,0
3400.0,60,1.25,626.08,60000.0,33.06,774,10,12,80.64,21,0,1,0,6,0
24600.0,60,1.43,279.07,53000.0,18.42,648,8,14,36.21,17,2,0,0,12,0
20300.0,36,9.06,362.42,31000.0,25.44,783,4,2,36.23,2,1,1,0,33,1
66400.0,36,12.51,459.97,66000.0,12.06,492,0,13,19.52,15,0,2,4,11,0
29500.0,36,5.27,691.16,65000.0,10.23,639,6,7,62.58,13,2,1,3,14,0
26300.0,60,18.7,102.7,20000.0,22.6,710,2,1,30.16,4,0,2,1,41,1
21500.0,60,11.24,311.0,36000.0,12.58,764,4,14,30.23,10,0,0,4,36,0
36100.0,36,16.02,122.74,88000.0,21.45,603,6,12,62.58,9,0,2,6,44,1
6000.0,36,11.85,773.84,37000.0,35.47,784,1,9,36.67,24,1,2,6,13,0
7600.0,36,8.58,1048.34,43000.0,33.1,736,3,4,85.32,1,0,2,3,38,0
8900.0,36,8.37,1051.3,21000.0,65.49,730,9,10,57.25,5,2,0,8,5,0
19200.0,36,15.17,726.87,50000.0,13.66,680,2,3,29.11,11,3,1,0,45,0
19300.0,60,5.65,1.78,42000.0,29.76,719,9,7,46.14,6,2,2,7,17,1
15500.0,36,7.55,672.73,68000.0,4.43,679,8,14,19.32,6,2,1,9,3,0
10300.0,36,8.3,281.33,60000.0,3.17,744,1,13,27.07,12,0,2,2,12,1
22000.0,60,7.46,172.87,84000.0,3.39,695,3,9,15.54,16,0,1,4,4,1
44300.0,36,10.36,190.02,46000.0,16.92,681,2,9,56.0,1,1,2,9,38,1
50200.0,60,9.65,571.38,56000.0,10.94,627,2,1,64.75,15,0,0,6,45,0
65900.0,36,13.68,995.52,45000.0,53.73,605,10,6,43.38,19,1,1,7,3,0
28000.0,36,11.75,77.89,73000.0,0.92,616,3,4,3.93,16,0,1,3,37,1
40900.0,36,10.74,95.23,58000.0,7.92,678,3,3,82.07,1,0,1,8,32,0
23100.0,60,6.57,520.93,46000.0,27.24,813,2,12,54.07,12,0,0,2,9,0
10500.0,36,9.7,296.09,35000.0,21.75,678,2,8,51.5,3,1,2,9,4,1
12000.0,60,12.44,489.79,31000.0,17.29,712,7,13,50.86,4,2,0,2,35,0
29800.0,60,8.35,125.44,47000.0,18.87,666,4,10,44.65,8,1,2,4,45,1
56000.0,60,9.58,319.48,58000.0,6.98,594,7,11,49.24,10,1,2,4,39,0
7500.0,60,10.31,775.29,57000.0,4.33,608,1,2,9.74,6,4,2,0,29,0
20000.0,36,16.07,504.98,67000.0,0.74,540,7,5,50.51,12,0,2,3,14,0
38500.0,60,6.22,720.79,70000.0,9.93,651,0,8,29.23,25,3,0,7,4,0
60700.0,60,10.09,159.4,48000.0,9.71,728,8,12,70.05,27,2,1,6,10,1
20900.0,36,4.89,924.35,42000.0,43.8,734,9,1,30.38,28,0,0,5,34,0
3400.0,60,4.14,691.12,20000.0,41.47,702,2,14,50.3,5,2,0,5,19,0
38100.0,36,6.07,526.45,65000.0,1.19,725,1,13,46.98,23,1,1,5,38,0
23500.0,36,6.96,193.98,54000.0,37.51,799,6,3,40.16,6,2,1,8,3,0
58900.0,36,10.91,472.24,50000.0,4.94,714,1,1,30.62,27,1,2,1,43,1
22400.0,60,12.72,879.6,23000.0,37.47,577,5,7,13.53,17,3,2,3,45,0
47600.0,36,3.26,875.79,29000.0,59.77,799,10,11,41.1,1,0,0,5,25,0
4400.0,60,0.25,725.88,36000.0,43.83,637,3,13,49.09,10,0,0,7,44,0
30900.0,60,10.37,607.88,67000.0,1.76,490,10,1,23.79,27,0,2,3,36,0
50500.0,36,16.26,977.54,69000.0,16.24,612,4,7,59.32,2,0,0,0,14,0
34800.0,36,2.01,352.34,49000.0,26.53,744,4,13,47.13,17,1,0,3,3,1
49000.0,36,11.75,563.25,86000.0,4.29,541,7,2,2.47,12,2,2,4,41,0
21200.0,60,4.45,182.26,51000.0,15.47,666,2,12,45.87,10,0,0,4,15,1
31000.0,60,19.94,801.25,39000.0,13.24,667,1,5,67.39,28,1,1,8,3,0
21900.0,60,8.66,1183.56,28000.0,26.33,659,7,3,72.23,4,0,0,9,12,0
41200.0,60,13.35,682.3,46000.0,7.7,728,8,1,93.72,9,1,2,3,28,0
11800.0,36,0.35,776.2,62000.0,38.11,717,3,14,48.51,1,1,0,2,42,1
29100.0,60,0.0,679.69,49000.0,60.12,775,8,6,28.64,25,0,1,2,35,0
5800.0,36,6.01,409.51,54000.0,17.12,629,6,8,50.96,11,0,0,7,34,1
26300.0,36,12.43,306.82,31000.0,13.85,703,0,14,54.51,20,1,0,3,17,0
17400.0,60,9.28,868.11,32000.0,17.77,609,4,6,38.15,23,2,0,7,43,0
18900.0,60,8.01,426.37,19000.0,21.63,797,2,6,70.43,17,1,0,8,32,0
56600.0,36,10.11,627.02,3000.0,61.74,663,7,13,46.29,21,0,2,8,19,0
47500.0,60,11.55,391.88,60000.0,12.41,577,8,14,48.85,3,0,0,1,14,1
12300.0,36,18.87,687.21,36000.0,21.2,620,10,7,62.83,20,1,1,5,34,0
53400.0,60,3.29,289.68,54000.0,28.47,638,2,1,44.43,29,0,1,4,49,0
7100.0,36,6.58,624.65,29000.0,28.97,548,3,5,12.4,17,2,2,4,16,0
24500.0,60,11.96,758.61,27000.0,31.2,659,6,6,38.59,15,2,2,1,34,0
10700.0,60,7.0,415.5,43000.0,37.01,787,9,14,79.15,28,1,1,6,2,0
31900.0,36,5.38,394.67,57000.0,23.95,791,9,1,55.82,8,0,2,7,17,0
17800.0,36,5.29,210.48,85000.0,18.71,688,0,10,31.86,5,0,1,3,30,1
72400.0,60,11.72,238.42,80000.0,11.17,699,3,8,59.74,11,1,2,3,14,0
81000.0,60,18.77,130.22,57000.0,6.01,629,4,3,10.53,6,0,2,8,10,1
36600.0,60,13.26,554.77,64000.0,4.75,545,7,5,57.84,15,0,0,9,29,1
12700.0,36,12.53,546.9,54000.0,4.89,587,2,6,44.1,3,1,2,8,44,0
4700.0,60,6.11,722.29,55000.0,19.47,710,6,1,29.62,12,1,1,1,31,0
36500.0,60,13.97,547.21,43000.0,5.33,608,10,14,25.74,7,0,0,2,18,0
28400.0,60,11.74,909.71,44000.0,26.75,696,6,5,44.29,29,0,0,0,37,0
2700.0,60,5.78,265.04,69000.0,28.51,799,9,11,25.21,26,1,0,2,48,1
33500.0,36,4.25,399.96,61000.0,3.81,719,5,7,33.66,12,0,0,2,25,1
25700.0,36,16.98,747.88,31000.0,16.33,528,1,14,64.12,18,3,2,2,44,0
36200.0,60,8.29,632.17,55000.0,13.74,494,4,11,74.24,24,0,0,1,41,0
27500.0,60,18.76,766.31,82000.0,29.19,592,6,4,51.5,18,0,1,7,21,0
22700.0,36,9.99,275.18,103000.0,11.37,645,2,6,48.08,3,0,1,4,23,1
21500.0,36,12.25,233.12,63000.0,17.0,659,2,11,23.3,29,0,0,5,15,1
1600.0,60,9.4,114.8,25000.0,49.96,758,8,12,49.38,13,0,1,6,30,1
8600.0,60,12.64,724.05,19000.0,47.05,715,5,9,51.4,10,0,2,7,43,0
31100.0,60,10.27,549.75,86000.0,2.94,670,6,11,19.06,5,2,0,5,9,0
18800.0,36,5.37,126.66,50000.0,22.18,757,7,11,37.91,20,1,1,9,15,0
22000.0,36,9.97,366.78,67000.0,1.11,605,5,3,63.3,5,0,2,0,16,1
6700.0,36,12.62,131.53,47000.0,10.75,765,10,10,40.88,6,0,0,9,11,1
5900.0,60,11.23,570.7,28000.0,24.33,735,8,2,60.21,11,0,2,9,2,0
47000.0,60,10.32,317.5,21000.0,11.81,800,5,8,48.81,28,1,2,2,45,1
16500.0,60,10.61,211.43,102000.0,25.07,620,9,3,58.02,26,0,2,9,0,1
40000.0,60,11.06,344.84,46000.0,1.97,614,1,2,42.36,16,1,1,4,10,0
26100.0,36,10.94,931.02,12000.0,35.69,675,1,14,66.34,20,0,2,2,49,0
12100.0,60,16.0,718.46,7000.0,27.09,725,2,7,19.77,11,1,1,0,32,0
5900.0,60,11.24,807.05,27000.0,26.49,705,6,8,36.02,15,0,0,6,7,0
6300.0,36,13.88,552.4,62000.0,10.08,648,2,5,50.0,9,0,0,4,34,1
38900.0,60,5.4,212.93,57000.0,5.84,681,7,13,4.26,13,1,0,0,34,0
25900.0,60,21.88,641.88,107000.0,43.79,571,7,7,15.87,8,0,2,3,8,0
20800.0,36,2.73,761.53,55000.0,35.64,694,9,2,46.74,11,3,1,5,0,0
28000.0,60,17.17,935.86,92000.0,13.05,715,0,13,50.41,22,0,0,3,45,1
36000.0,36,8.45,680.33,47000.0,20.02,700,5,8,59.79,23,1,0,0,28,0
6300.0,36,8.71,218.28,61000.0,11.24,702,4,11,30.9,24,0,1,6,32,0
60900.0,36,19.65,280.61,90000.0,15.02,678,7,11,16.27,29,2,1,5,27,1
11600.0,36,12.37,710.7,39000.0,42.28,687,8,13,6.04,26,1,2,1,38,1
900.0,36,2.44,1269.84,49000.0,43.78,821,2,2,49.42,10,0,2,0,18,0
48800.0,60,10.9,412.37,105000.0,9.46,618,9,3,26.49,22,1,1,9,7,1
47000.0,60,4.62,464.26,58000.0,27.36,670,5,1,60.52,6,0,2,8,27,0
46800.0,36,14.39,164.14,103000.0,0.98,641,4,8,12.29,23,3,2,5,27,1
28400.0,36,8.99,1009.55,37000.0,43.76,659,4,6,41.76,9,1,2,0,18,0
35000.0,60,7.36,214.56,21000.0,28.19,717,9,3,37.73,12,3,1,0,21,1
36100.0,60,16.26,1013.54,30000.0,18.42,556,8,4,12.69,22,0,1,6,25,0
4400.0,60,20.2,637.8,78000.0,24.07,757,9,3,44.31,3,0,1,9,39,0
8300.0,60,9.67,252.64,85000.0,16.7,599,5,10,45.71,17,0,1,3,28,1
49900.0,60,3.95,316.91,57000.0,22.45,741,0,2,50.13,10,0,1,3,37,1
34800.0,36,6.26,136.31,81000.0,1.19,623,0,3,50.97,4,0,0,5,35,0
29000.0,60,3.86,1148.26,52000.0,57.11,844,1,9,54.4,6,1,2,9,34,0
9200.0,36,9.66,476.24,91000.0,8.56,626,7,1,26.63,1,0,2,5,16,1
50300.0,36,10.11,585.92,66000.0,9.58,648,2,7,43.16,15,0,0,3,26,0
2500.0,36,10.69,798.17,57000.0,27.49,739,10,1,22.79,26,1,1,0,33,1
20500.0,36,7.97,108.17,58000.0,26.17,629,5,9,42.88,18,0,0,4,3,1
34400.0,36,0.02,42.93,55000.0,28.22,718,7,6,30.38,23,0,0,1,6,1
26000.0,36,12.69,375.28,95000.0,18.82,594,1,7,19.66,10,0,2,4,6,1
30600.0,60,8.83,305.43,41000.0,7.47,641,5,2,29.45,28,0,1,2,21,0
14600.0,36,11.61,507.11,22000.0,31.26,652,0,1,42.24,23,3,0,0,24,1
48200.0,60,10.76,417.77,47000.0,12.03,702,2,9,78.24,7,0,0,5,30,0
83600.0,60,13.13,466.44,71000.0,0.06,565,9,3,56.52,9,0,0,5,48,1
20500.0,60,14.28,779.17,16000.0,40.81,761,10,5,33.21,2,3,2,6,35,0
9300.0,60,12.89,640.93,67000.0,4.12,652,1,5,41.98,20,0,0,5,48,0
25900.0,36,14.33,680.75,37000.0,8.27,610,7,9,28.87,26,2,0,1,47,0
60300.0,36,11.48,767.07,39000.0,27.61,621,7,9,35.21,24,1,0,0,6,0
21900.0,36,4.74,700.68,35000.0,32.57,740,2,5,32.62,21,2,2,0,5,0
16900.0,60,15.25,1101.34,68000.0,8.46,649,9,9,40.5,10,1,1,5,9,0
37200.0,60,14.56,970.23,50000.0,3.05,637,6,7,28.34,20,1,2,0,3,0
32800.0,36,17.6,802.36,36000.0,9.4,656,2,7,51.07,20,0,1,5,18,0
7500.0,60,6.52,211.59,10000.0,44.2,733,5,1,21.35,16,1,0,8,14,0
10200.0,36,9.56,849.19,43000.0,26.9,711,9,11,73.75,2,1,2,0,32,0
37500.0,36,14.19,555.32,44000.0,7.28,643,5,2,20.95,2,0,2,8,38,0
53700.0,60,13.97,260.22,71000.0,15.06,594,7,5,40.93,6,0,0,3,11,1
10000.0,36,12.84,258.58,57000.0,1.73,655,8,9,32.01,27,2,1,8,45,0
24400.0,60,22.39,926.73,51000.0,12.59,564,6,10,21.9,24,0,0,5,46,0
58600.0,60,16.82,245.03,58000.0,0.25,621,6,8,0.0,21,2,0,6,21,1
2100.0,36,8.85,72.45,41000.0,30.33,734,1,7,58.18,17,0,2,4,47,1
5000.0,36,5.71,836.88,47000.0,42.54,750,0,4,25.24,14,1,0,6,39,0
11400.0,60,7.9,494.68,49000.0,11.36,678,4,14,28.73,2,1,1,7,36,0
57500.0,36,6.68,140.61,54000.0,1.05,672,10,7,24.71,6,0,2,5,9,1
49100.0,36,2.1,292.71,77000.0,7.09,696,6,9,43.09,28,3,0,2,46,1
9100.0,60,9.37,258.92,26000.0,22.87,767,6,9,48.29,26,2,2,8,41,0
42300.0,36,11.4,303.36,90000.0,18.82,610,10,13,25.38,15,3,0,4,45,1
4500.0,36,8.62,824.31,48000.0,24.93,681,4,3,35.86,13,1,0,0,9,0
8900.0,36,10.87,772.3,47000.0,13.65,738,10,12,32.96,25,1,0,2,5,0
32100.0,36,5.66,1166.37,63000.0,51.43,720,7,7,44.48,18,1,1,0,21,0
13700.0,60,8.46,571.71,43000.0,21.92,693,3,7,15.12,23,0,2,5,25,0
18600.0,60,2.35,1108.03,62000.0,25.26,718,5,9,31.74,19,2,1,2,28,0
30000.0,60,10.34,576.1,60000.0,33.88,691,5,9,74.28,8,2,2,7,7,1
14200.0,60,0.21,399.44,47000.0,39.01,727,5,1,32.85,24,0,0,3,17,1
25900.0,60,10.04,282.62,64000.0,15.41,638,6,5,39.58,4,0,1,8,19,0
33400.0,36,8.67,876.81,36000.0,49.87,805,0,13,44.49,9,0,0,8,44,0
40500.0,60,11.08,69.3,26000.0,14.16,647,6,1,40.27,29,1,1,2,38,0
16700.0,36,8.71,3.43,65000.0,0.79,678,4,5,32.67,3,3,2,4,16,0
50000.0,36,8.55,1055.21,46000.0,23.15,559,8,5,43.88,13,1,1,9,46,0
25600.0,60,8.35,758.07,79000.0,17.25,599,4,8,43.52,16,0,1,6,3,0
34300.0,60,17.49,575.3,37000.0,13.78,680,10,13,77.35,27,0,2,6,38,0
30100.0,36,1.08,253.91,35000.0,24.13,774,3,2,46.02,11,3,2,2,43,1
9900.0,36,10.78,1006.21,42000.0,23.65,702,6,8,61.4,25,1,2,7,40,0
32900.0,36,11.67,404.2,58000.0,13.77,659,10,10,47.46,9,0,2,7,27,0
4900.0,60,9.05,1208.79,57000.0,24.46,756,6,6,12.74,3,1,0,1,10,0
8300.0,36,7.03,951.77,51000.0,36.06,675,3,12,37.77,11,0,2,2,47,0
9600.0,60,17.13,358.02,9000.0,27.03,735,3,7,83.52,10,2,0,3,38,0
7000.0,36,5.21,392.03,42000.0,36.92,743,7,1,38.98,16,1,1,2,15,0
23600.0,60,8.69,67.82,62000.0,21.67,649,6,4,30.31,19,1,2,3,33,1
51300.0,60,17.28,1458.55,14000.0,50.98,501,7,6,50.67,6,1,2,5,18,0
75400.0,36,8.25,44.05,42000.0,11.76,621,7,12,29.18,13,2,1,6,33,0
42000.0,60,19.95,321.1,26000.0,27.16,546,3,7,48.7,10,3,1,0,22,0
8800.0,60,7.56,456.55,33000.0,37.03,730,7,6,28.1,28,1,1,6,46,0
32100.0,36,7.98,341.1,54000.0,5.98,625,3,7,66.58,28,1,2,8,24,0
32700.0,60,7.5,427.13,45000.0,8.32,543,7,3,30.32,19,1,1,2,24,0
35900.0,36,6.08,1554.72,37000.0,51.47,715,6,5,51.86,23,1,0,8,12,0
15700.0,60,17.3,709.32,35000.0,3.13,632,8,7,78.09,12,0,2,9,5,0
35800.0,36,15.42,982.46,69000.0,3.03,543,2,6,29.85,2,1,1,8,8,0
67400.0,60,1.76,251.01,87000.0,13.96,730,10,12,19.08,19,1,1,7,19,0
56500.0,36,9.16,95.05,73000.0,8.91,682,10,3,21.55,24,2,0,9,2,1
16300.0,60,7.2,810.78,35000.0,31.82,713,0,8,12.55,12,2,0,9,49,0
2800.0,36,21.29,700.23,35000.0,1.02,759,6,13,34.88,2,0,0,8,15,0
38000.0,60,15.34,515.55,24000.0,32.56,611,3,11,27.29,11,1,1,4,23,0
9400.0,36,15.86,999.66,23000.0,9.03,670,2,3,76.95,1,1,0,0,35,0
34900.0,60,7.66,627.18,69000.0,1.22,671,5,2,37.17,16,2,0,8,23,0
3600.0,60,6.22,337.37,25000.0,17.57,710,4,3,35.63,1,2,2,7,37,1
40600.0,36,1.47,6.64,55000.0,21.21,767,9,5,33.31,10,1,1,6,17,0
6500.0,60,8.15,1048.64,54000.0,21.77,670,6,6,26.08,8,1,2,8,38,0
26100.0,60,18.12,154.43,94000.0,30.17,558,3,11,82.42,5,1,1,3,47,1
38200.0,60,3.9,529.71,43000.0,9.63,647,2,11,74.92,9,1,0,3,2,0
13100.0,60,8.93,124.81,51000.0,25.14,617,3,3,59.59,14,1,2,6,31,1
33400.0,36,13.64,685.0,19000.0,30.57,702,9,14,58.49,14,3,1,9,27,0
700.0,60,11.02,815.38,31000.0,47.46,699,8,3,0.0,19,1,1,9,41,0
40000.0,36,5.48,1257.5,92000.0,12.66,682,5,11,42.01,22,1,1,1,41,1
24400.0,36,13.22,727.9,71000.0,5.16,641,1,4,61.26,27,0,0,7,0,0
24200.0,36,10.47,902.68,27000.0,35.59,575,1,3,36.78,14,0,1,5,49,0
36500.0,60,10.95,732.9,26000.0,32.67,539,9,6,26.33,12,2,1,2,3,0
33300.0,60,17.5,1179.78,10000.0,36.84,659,7,4,8.41,10,0,0,7,46,0
14500.0,60,10.45,457.56,26000.0,8.58,522,9,1,32.17,14,2,1,9,9,0
21200.0,36,6.18,1539.24,30000.0,57.47,750,5,1,55.71,11,0,2,6,18,0
8600.0,60,6.23,848.32,29000.0,52.58,767,10,3,52.6,4,0,0,5,41,0
4300.0,36,7.32,290.54,5000.0,23.28,750,7,8,70.56,29,1,0,4,20,1
16000.0,36,9.7,265.28,58000.0,7.14,699,0,8,25.09,16,5,0,3,46,0
49400.0,60,18.82,847.37,69000.0,1.58,607,3,14,57.94,22,1,2,6,30,0
41600.0,60,4.04,223.94,52000.0,5.62,679,4,5,23.42,28,0,1,0,48,1
10600.0,60,0.75,941.36,58000.0,34.37,757,3,10,53.31,10,0,1,3,38,0
25100.0,36,2.54,1049.35,68000.0,31.08,716,7,4,43.92,6,0,2,6,46,0
15300.0,60,12.22,363.33,30000.0,34.13,740,7,3,37.14,5,1,1,5,1,0
18000.0,60,6.73,134.48,71000.0,20.46,718,4,8,56.94,12,0,0,8,41,0
9200.0,60,6.72,1097.82,36000.0,48.69,729,10,13,0.0,25,3,0,1,36,0
34600.0,60,9.57,58.07,42000.0,20.29,654,2,10,54.36,18,0,0,4,23,1
28100.0,60,10.69,270.82,34000.0,15.96,786,9,13,16.09,12,2,2,7,9,1
33200.0,36,10.34,437.69,43000.0,22.09,728,10,10,43.11,4,5,1,7,47,0
10900.0,36,11.14,564.95,33000.0,38.52,678,2,2,39.84,21,0,0,4,36,0
8500.0,60,9.55,684.08,61000.0,4.13,636,10,14,7.43,15,0,1,7,23,0
13400.0,36,11.59,516.28,32000.0,34.2,687,1,11,9.34,19,0,1,5,10,0
47600.0,60,10.59,374.86,31000.0,26.91,553,2,9,2.6,24,2,1,2,25,0
1100.0,36,6.28,893.58,50000.0,35.86,719,2,14,29.05,3,0,1,8,15,0
38800.0,60,4.5,890.21,49000.0,43.93,765,1,13,47.78,14,1,2,0,37,0
36100.0,36,2.74,385.19,72000.0,6.48,688,3,13,49.94,22,1,0,7,25,0
40200.0,60,20.41,558.61,90000.0,11.72,661,0,14,30.35,20,0,1,0,27,1
52100.0,36,6.44,680.07,42000.0,11.69,685,7,11,44.76,22,0,1,8,33,0
4000.0,36,4.53,721.36,55000.0,27.73,776,3,14,31.83,4,1,0,6,13,0
19900.0,60,7.46,493.55,51000.0,8.29,772,10,12,25.29,27,0,1,4,19,0
22100.0,36,14.32,402.16,10000.0,11.06,698,2,9,14.77,23,1,1,1,28,0
51400.0,36,8.12,572.83,61000.0,23.52,673,7,13,65.18,20,0,2,0,17,1
19200.0,36,10.43,616.85,3000.0,59.15,739,3,2,22.03,24,0,1,5,9,0
51700.0,36,9.95,317.19,37000.0,23.78,792,0,3,40.73,6,1,0,6,5,1
14800.0,36,7.68,1029.51,50000.0,34.39,687,8,13,46.35,10,1,2,4,28,0
48400.0,60,18.44,627.45,101000.0,4.68,618,6,14,40.69,10,1,0,6,7,1
700.0,36,6.57,608.99,34000.0,31.29,752,3,1,35.79,20,1,1,8,39,0
48400.0,36,15.19,993.53,54000.0,15.98,566,5,8,44.05,9,2,0,0,27,0
14500.0,36,19.2,1383.0,45000.0,20.37,627,4,12,0.0,10,1,0,8,6,0
12500.0,36,19.38,641.69,28000.0,18.69,717,4,2,48.27,17,1,0,8,1,0
36400.0,60,14.37,85.87,61000.0,3.26,674,8,6,50.67,19,0,1,9,14,1
14000.0,36,15.96,795.6,85000.0,14.5,618,6,7,4.83,27,2,0,0,47,0
20600.0,36,13.23,985.44,94000.0,34.72,666,7,5,15.26,4,2,0,8,36,0
52600.0,60,7.63,993.17,11000.0,64.13,753,8,14,37.88,24,1,1,6,33,0
23200.0,36,13.32,610.45,22000.0,27.06,756,0,5,46.61,14,1,0,3,13,1
3000.0,36,11.4,650.53,12000.0,48.04,688,4,11,49.95,7,2,1,9,43,0
15800.0,60,0.99,615.82,64000.0,19.47,762,4,2,75.74,13,0,1,2,38,0
28800.0,36,3.65,85.59,48000.0,47.19,775,7,4,35.44,21,3,0,5,47,1
4100.0,60,8.95,574.67,40000.0,32.36,761,6,9,22.83,14,2,2,2,47,0
31100.0,36,16.59,248.31,82000.0,18.95,579,6,13,39.28,25,0,0,0,46,1
22100.0,60,14.44,693.17,43000.0,14.52,717,1,14,35.53,3,1,2,6,0,0
12600.0,60,7.06,1270.97,43000.0,13.26,574,9,14,10.11,11,1,1,1,43,0
8700.0,60,4.62,1098.19,51000.0,32.38,761,0,7,68.77,17,0,0,6,10,0
48800.0,36,10.74,579.25,59000.0,4.18,622,10,6,55.4,9,1,1,1,19,0
1600.0,36,5.34,447.06,29000.0,36.58,759,4,14,29.57,18,1,2,1,47,1
22200.0,36,14.83,641.11,61000.0,18.76,690,2,14,50.57,9,1,1,0,33,1
10000.0,60,14.63,1053.84,24000.0,12.09,569,0,12,49.49,15,0,2,2,11,0
8300.0,60,19.44,740.78,57000.0,1.87,611,2,6,27.48,9,0,2,5,28,0
37700.0,60,13.62,365.48,84000.0,32.93,594,3,2,9.76,4,1,0,5,14,0
39200.0,36,12.94,99.95,79000.0,3.31,677,10,14,34.61,22,1,1,8,31,1
15000.0,36,5.88,482.17,37000.0,37.76,692,6,9,52.48,20,3,1,2,30,0
25000.0,60,10.62,26.0,26000.0,39.08,766,2,14,21.52,18,1,0,5,39,1
23100.0,60,3.83,189.16,35000.0,18.2,719,2,13,64.61,13,0,1,9,11,0
38500.0,60,14.57,965.07,28000.0,34.91,649,2,7,13.06,8,4,2,9,45,0
59600.0,36,14.2,878.93,116000.0,21.32,638,8,14,53.99,23,2,1,9,6,1
65100.0,60,2.92,684.32,35000.0,60.63,807,1,6,75.15,10,1,0,1,3,0
34100.0,60,0.77,875.49,54000.0,46.94,822,1,2,27.69,26,3,1,6,47,0
53400.0,36,5.17,959.11,73000.0,25.01,733,6,4,83.96,7,1,0,8,49,0
55400.0,36,17.4,751.94,61000.0,10.35,658,7,13,37.72,6,2,2,4,30,1
2600.0,60,11.33,878.0,42000.0,11.98,673,9,13,56.06,28,1,2,1,34,0
300.0,60,20.34,998.68,53000.0,0.29,615,5,9,51.29,15,0,2,0,26,0
10600.0,36,9.76,687.46,20000.0,20.52,684,2,10,54.13,4,2,2,1,20,0
44200.0,60,4.17,349.44,25000.0,62.3,773,2,2,29.43,11,1,0,6,22,0
9000.0,36,19.47,962.8,50000.0,7.22,629,7,10,54.96,24,1,2,6,15,0
14100.0,36,9.21,856.01,25000.0,27.99,688,6,12,48.57,20,1,0,7,18,0
400.0,36,5.48,448.65,51000.0,26.63,762,7,2,29.85,17,0,2,0,26,0
34400.0,36,8.74,478.14,43000.0,21.76,669,1,13,43.17,12,0,2,4,26,1
40200.0,36,18.61,688.06,35000.0,8.49,694,4,13,21.96,1,1,2,5,19,0
28600.0,36,14.69,270.54,63000.0,4.74,630,10,1,29.56,3,0,2,0,25,0
28300.0,60,13.88,263.75,72000.0,10.52,638,2,11,46.57,26,1,1,5,45,1
37100.0,60,18.76,301.45,73000.0,5.14,601,10,4,42.56,1,0,1,7,48,0
28800.0,60,7.96,481.29,91000.0,0.44,642,9,10,33.0,6,1,1,5,39,1
3700.0,36,8.31,620.21,22000.0,44.46,778,4,4,41.76,29,1,2,7,13,0
10700.0,60,1.38,700.5,47000.0,40.3,735,0,13,42.54,20,0,1,6,24,0
39500.0,60,7.21,547.91,84000.0,11.27,735,10,7,25.74,10,0,2,4,12,1
18500.0,60,6.23,453.16,47000.0,11.17,784,3,3,33.7,22,1,0,4,43,1
1600.0,36,7.0,471.18,63000.0,15.01,657,5,4,12.5,21,2,0,9,15,0
25300.0,60,19.31,549.12,28000.0,15.26,750,10,13,47.78,25,2,1,6,0,0
25500.0,60,4.25,328.4,56000.0,20.48,678,5,3,71.62,10,0,1,7,1,0
1300.0,60,3.43,534.54,55000.0,46.67,738,1,3,21.33,19,0,1,5,18,1
22100.0,36,6.75,1052.74,65000.0,15.7,673,8,10,44.79,25,1,2,8,45,1
32200.0,60,9.0,393.88,56000.0,26.02,735,10,11,74.04,27,1,0,3,30,1
36900.0,36,11.22,232.88,52000.0,8.01,556,6,14,40.46,10,3,1,3,46,0
31100.0,36,13.99,389.58,40000.0,18.9,705,5,11,45.91,26,1,0,7,27,0
33800.0,60,16.19,607.62,22000.0,20.8,594,0,14,79.23,15,0,0,0,13,0
18400.0,60,10.98,496.19,20000.0,24.64,632,8,6,55.65,15,1,1,0,28,0
24200.0,36,15.29,839.47,44000.0,18.37,680,10,3,0.57,22,0,0,7,29,0
10000.0,60,4.99,283.47,45000.0,17.2,693,10,6,12.82,28,0,0,3,49,1
16900.0,60,6.81,545.85,38000.0,30.95,745,1,3,17.75,3,0,2,5,39,0
19600.0,60,8.14,745.53,26000.0,23.66,627,6,4,34.0,9,3,1,3,10,0
28100.0,36,3.89,765.9,77000.0,9.12,695,1,7,58.6,22,0,1,9,27,0
10600.0,36,10.86,307.45,11000.0,33.63,641,3,10,54.22,25,1,1,0,29,0
13000.0,60,8.63,1119.66,39000.0,32.54,630,1,1,61.89,9,1,1,4,5,0
25300.0,36,5.0,566.94,68000.0,26.51,813,5,7,10.65,21,0,1,4,32,0
9900.0,36,10.48,539.18,50000.0,21.06,800,5,1,18.04,11,1,1,7,17,0
7700.0,36,14.66,80.93,60000.0,1.55,631,10,10,45.35,9,0,2,4,15,1
37200.0,36,14.1,722.24,27000.0,2.79,646,5,1,43.72,16,1,1,8,39,0
18600.0,60,6.13,35.02,46000.0,13.71,677,2,10,0.0,25,1,0,9,40,0
48400.0,36,11.74,618.11,26000.0,49.82,783,6,13,21.79,27,2,2,6,1,0
23500.0,60,19.59,825.7,20000.0,40.59,681,3,3,15.1,25,0,2,4,0,0
24700.0,36,1.89,957.91,50000.0,40.2,767,5,12,93.58,26,1,0,0,19,0
58500.0,36,4.6,172.71,54000.0,1.5,594,0,3,42.22,17,0,0,2,36,1
